"order_year","product_key","product_name","brand","subcategory","category","number_of_goods_sold","revenue_of_goods","profit","profit_margin"
2016,1609,SV DVD 14-Inch Player Portable L100 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",33,8579.67,5737.05,0.668679
2016,1120,Fabrikam SLR Camera X148 Silver Grey,Fabrikam,Digital SLR Cameras,Cameras and camcorders,13,8541.00,5711.16,0.668675
2016,2160,Adventure Works Coffee Maker 12C M100 Grey,Adventure Works,Coffee Machines,Home Appliances,19,8455.00,4566.84,0.540134
2016,1063,"A. Datum SLR Camera 35"" M358 Gold",A. Datum,Digital SLR Cameras,Cameras and camcorders,25,8450.00,4564.25,0.540147
2016,1168,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,Fabrikam,Camcorders,Cameras and camcorders,14,8400.00,4537.12,0.540133
2016,237,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Home Theater System,TV and Video,14,8386.00,4529.56,0.540133
2016,61,WWI 2GB Spy Video Recorder Pen M300 Black,Wide World Importers,Recording Pen,Audio,46,8326.00,4496.96,0.540110
2016,1223,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,Fabrikam,Camcorders,Cameras and camcorders,18,8280.00,4058.64,0.490173
2016,1607,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",46,8279.54,4472.12,0.540141
2016,1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Touch Screen Phones,Cell phones,32,8256.00,4459.20,0.540116
2016,2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,Fabrikam,Coffee Machines,Home Appliances,5,8250.00,5516.60,0.668678
2016,2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,Contoso,Coffee Machines,Home Appliances,5,8250.00,5516.60,0.668678
2016,1045,"A. Datum SLR Camera 35"" X358 Black",A. Datum,Digital SLR Cameras,Cameras and camcorders,14,8232.00,5504.52,0.668673
2016,2147,Adventure Works Coffee Maker Auto 10C M100 Silver,Adventure Works,Coffee Machines,Home Appliances,11,8205.89,4432.34,0.540141
2016,2129,Contoso Coffee Maker Auto 10C M1000 White,Contoso,Coffee Machines,Home Appliances,11,8205.89,4432.34,0.540141
2016,1601,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",51,8159.49,4407.42,0.540158
2016,2088,Contoso Water Heater 2.6GPM E0900 White,Contoso,Water Heaters,Home Appliances,16,8128.00,3984.16,0.490177
2016,431,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Desktops,Computers,22,8118.00,3979.14,0.490162
2016,1580,SV DVD Recorder L230 Grey,Southridge Video,Movie DVD,"Music, Movies and Audio Books",37,8103.00,5418.28,0.668675
2016,1958,Litware Refrigerator 19CuFt M760 Green,Litware,Refrigerators,Home Appliances,9,8091.00,4370.22,0.540133
2016,1964,Litware Refrigerator 19CuFt M760 Blue,Litware,Refrigerators,Home Appliances,9,8091.00,4370.22,0.540133
2016,1092,Contoso SLR Camera X144 Gold,Contoso,Digital SLR Cameras,Cameras and camcorders,12,8076.00,5400.24,0.668677
2016,1153,Fabrikam Trendsetter 1/2'' 3mm X300 Black,Fabrikam,Camcorders,Cameras and camcorders,8,7992.00,5344.08,0.668678
2016,1846,Litware Washer & Dryer 15.5in E150 Green,Litware,Washers & Dryers,Home Appliances,8,7992.00,3917.44,0.490170
2016,302,SV Car Video LCD9.2W X9280 Black,Southridge Video,Car Video,TV and Video,8,7992.00,5344.08,0.668678
2016,2089,Contoso Water Heater 1.5GPM E0800 White,Contoso,Water Heaters,Home Appliances,31,7982.50,3912.82,0.490174
2016,1209,Fabrikam Business Videographer 1/2'' 3mm M500 Grey,Fabrikam,Camcorders,Cameras and camcorders,9,7920.00,4277.88,0.540136
2016,1157,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",Fabrikam,Camcorders,Cameras and camcorders,5,7900.00,5282.55,0.668677
2016,459,WWI Desktop PC1.80 E1801 White,Wide World Importers,Desktops,Computers,29,7827.10,3836.70,0.490181
2016,141,"Adventure Works 15.6"" LCD TV M130W Silver",Adventure Works,Televisions,TV and Video,26,7799.74,3823.30,0.490183
2016,1080,Contoso SLR Camera X143 Silver,Contoso,Digital SLR Cameras,Cameras and camcorders,12,7752.00,5183.64,0.668684
2016,1292,Contoso Macro Zoom Lens X300 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,21,7697.55,5147.10,0.668667
2016,55,WWI 4GB Video Recording Pen X200 Pink,Wide World Importers,Recording Pen,Audio,26,7696.00,5146.18,0.668682
2016,613,WWI Projector 720p LCD56 Black,Wide World Importers,Projectors & Screens,Computers,11,7689.00,4153.16,0.540143
2016,1061,"A. Datum SLR Camera 35"" X358 Gold",A. Datum,Digital SLR Cameras,Cameras and camcorders,13,7644.00,5111.34,0.668673
2016,98,WWI Wireless Bluetooth Stereo Headphones M170 Silver,Wide World Importers,Bluetooth Headphones,Audio,63,7560.00,4083.66,0.540166
2016,1647,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Movie DVD,"Music, Movies and Audio Books",42,7559.58,4083.24,0.540141
2016,454,WWI Desktop PC1.80 E1801 Brown,Wide World Importers,Desktops,Computers,28,7557.20,3704.40,0.490181
2016,1242,Fabrikam Business Videographer 2/3'' 17mm M280 White,Fabrikam,Camcorders,Cameras and camcorders,9,7542.00,4073.67,0.540131
2016,1231,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,Fabrikam,Camcorders,Cameras and camcorders,5,7500.00,5015.10,0.668680
2016,114,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,Wide World Importers,Bluetooth Headphones,Audio,30,7499.70,5014.80,0.668666
2016,588,Contoso Projector 1080p X981 White,Contoso,Projectors & Screens,Computers,3,7497.00,5013.09,0.668679
2016,1623,Contoso DVD Recorder L210 Silver,Contoso,Movie DVD,"Music, Movies and Audio Books",34,7446.00,4978.96,0.668675
2016,1067,"A. Datum SLR Camera 35"" M358 Pink",A. Datum,Digital SLR Cameras,Cameras and camcorders,22,7436.00,4016.54,0.540147
2016,54,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Recording Pen,Audio,25,7400.00,4948.25,0.668682
2016,32,Contoso 32GB Video MP3 Player M3200 Pink,Contoso,MP4&MP3,Audio,29,7395.00,4944.79,0.668666
2016,1947,Litware Refrigerator 9.7CuFt M560 Brown,Litware,Refrigerators,Home Appliances,15,7395.00,3994.35,0.540141
2016,340,Fabrikam Laptop17 M7000 Black,Fabrikam,Laptops,Computers,9,7371.00,3981.33,0.540134
2016,2013,Fabrikam Microwave 1.5CuFt X1100 Blue,Fabrikam,Microwaves,Home Appliances,11,7325.34,4898.30,0.668678
2016,1864,NT Washer & Dryer 24in M2400 Green,Northwind Traders,Washers & Dryers,Home Appliances,4,7275.60,3929.80,0.540134
2016,1439,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company,Touch Screen Phones,Cell phones,24,7224.00,3901.92,0.540132
2016,1652,Contoso DVD 12-Inch Player Portable M400 Silver,Contoso,Movie DVD,"Music, Movies and Audio Books",40,7199.60,3888.80,0.540141
2016,1657,Contoso DVD 12-Inch Player Portable M400 White,Contoso,Movie DVD,"Music, Movies and Audio Books",40,7199.60,3888.80,0.540141
2016,50,WWI 2GB Pulse Smart pen M100 Black,Wide World Importers,Recording Pen,Audio,36,7198.20,3888.00,0.540135
2016,1208,Fabrikam Business Videographer 1'' 25mm M600 Grey,Fabrikam,Camcorders,Cameras and camcorders,8,7120.00,3845.76,0.540134
2016,2166,Fabrikam Coffee Maker 12C M100 Black,Fabrikam,Coffee Machines,Home Appliances,16,7120.00,3845.76,0.540134
2016,2098,Contoso Water Heater 2.6GPM E0900 Green,Contoso,Water Heaters,Home Appliances,14,7112.00,3486.14,0.490177
2016,2108,Contoso Water Heater 2.6GPM E0900 Grey,Contoso,Water Heaters,Home Appliances,14,7112.00,3486.14,0.490177
2016,1112,Fabrikam SLR Camera X147 Silver,Fabrikam,Digital SLR Cameras,Cameras and camcorders,11,7095.00,4744.30,0.668682
2016,352,Fabrikam Laptop8.9 E0800 Silver,Fabrikam,Laptops,Computers,22,7040.00,3450.70,0.490156
2016,1233,"Fabrikam Business Videographer 1/2"" 3mm M500 Blue",Fabrikam,Camcorders,Cameras and camcorders,8,7024.00,3793.92,0.540136
2016,1654,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Movie DVD,"Music, Movies and Audio Books",27,7019.73,4693.95,0.668679
2016,2383,Proseware Air conditioner 25000BTU L167 White,Proseware,Air Conditioners,Home Appliances,11,6995.89,4677.97,0.668674
2016,578,Contoso Projector 720p M621 Black,Contoso,Projectors & Screens,Computers,7,6993.00,3777.20,0.540140
2016,403,WWI Laptop15 M0150 Blue,Wide World Importers,Laptops,Computers,10,6990.00,3775.60,0.540143
2016,1422,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Touch Screen Phones,Cell phones,23,6923.00,3739.34,0.540132
2016,563,Proseware Projector 1080p LCD86 Silver,Proseware,Projectors & Screens,Computers,3,6885.00,4603.86,0.668679
2016,39,Contoso 8GB Clock & Radio MP3 Player X850 Green,Contoso,MP4&MP3,Audio,23,6882.29,4602.07,0.668682
2016,452,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Desktops,Computers,31,6818.45,3342.11,0.490156
2016,477,Proseware LCD22 M2000 White,Proseware,Monitors,Computers,11,6809.00,4553.01,0.668675
2016,1106,Contoso SLR Camera M146 Orange,Contoso,Digital SLR Cameras,Cameras and camcorders,21,6762.00,3652.32,0.540124
2016,2171,Fabrikam Coffee Maker Auto 10C M100 Silver,Fabrikam,Coffee Machines,Home Appliances,9,6713.91,3626.46,0.540141
2016,60,WWI 1GB Digital Voice Recorder Pen E100 White,Wide World Importers,Recording Pen,Audio,43,6708.00,3288.21,0.490192
2016,2104,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Water Heaters,Home Appliances,26,6695.00,3281.72,0.490174
2016,2019,Litware Microwave 1.5CuFt X110 White,Litware,Microwaves,Home Appliances,10,6659.40,4453.00,0.668678
2016,204,Litware Home Theater System 7.1 Channel X711 Black,Litware,Home Theater System,TV and Video,6,6654.00,4449.42,0.668683
2016,2140,Adventure Works Coffee Maker Super-Auto 12C X125 Black,Adventure Works,Coffee Machines,Home Appliances,4,6600.00,4413.28,0.668678
2016,2182,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,Fabrikam,Coffee Machines,Home Appliances,4,6600.00,4413.28,0.668678
2016,389,Adventure Works Laptop16 M1601 Blue,Adventure Works,Laptops,Computers,11,6589.00,3558.94,0.540133
2016,1626,Contoso DVD Recorder L240 Gold,Contoso,Movie DVD,"Music, Movies and Audio Books",30,6570.00,4393.20,0.668675
2016,461,Proseware LCD24 X300 Black,Proseware,Monitors,Computers,8,6552.00,4381.20,0.668681
2016,368,Adventure Works Laptop19W X1980 White,Adventure Works,Laptops,Computers,5,6495.00,4343.10,0.668683
2016,1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Touch Screen Phones,Cell phones,11,6479.00,4332.35,0.668675
2016,442,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Desktops,Computers,24,6477.60,3175.20,0.490181
2016,1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Touch Screen Phones,Cell phones,21,6468.00,3493.56,0.540129
2016,453,WWI Desktop PC1.80 E1800 Silver,Wide World Importers,Desktops,Computers,28,6437.20,3155.32,0.490169
2016,211,Litware Home Theater System 5.1 Channel M510 Silver,Litware,Home Theater System,TV and Video,10,6390.00,3451.50,0.540140
2016,2397,Proseware Air conditioner 25000BTU L167 Silver,Proseware,Air Conditioners,Home Appliances,10,6359.90,4252.70,0.668674
2016,136,"Adventure Works 20"" LCD HDTV M120 Brown",Adventure Works,Televisions,TV and Video,18,6299.10,3402.36,0.540134
2016,1916,Fabrikam Refrigerator 19CuFt M7600 Green,Fabrikam,Refrigerators,Home Appliances,7,6293.00,3399.06,0.540133
2016,225,Litware Home Theater System 5.1 Channel M511 Brown,Litware,Home Theater System,TV and Video,9,6291.00,3398.04,0.540143
2016,635,WWI Projector 720p LCD56 Silver,Wide World Importers,Projectors & Screens,Computers,9,6291.00,3398.04,0.540143
2016,336,SV Car Video LCD7W M7082 Brown,Southridge Video,Car Video,TV and Video,9,6291.00,3398.04,0.540143
2016,1064,A. Datum SLR Camera X140 Pink,A. Datum,Digital SLR Cameras,Cameras and camcorders,10,6270.00,4192.60,0.668676
2016,111,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,Wide World Importers,Bluetooth Headphones,Audio,25,6249.75,4179.00,0.668666
2016,1077,"Contoso SLR Camera 35"" X358 Black",Contoso,Digital SLR Cameras,Cameras and camcorders,11,6248.00,4177.91,0.668679
2016,1606,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",39,6239.61,3370.38,0.540158
2016,132,"Adventure Works 20"" Analog CRT TV E45 Brown",Adventure Works,Televisions,TV and Video,31,6200.00,3038.93,0.490150
2016,182,SV 16xDVD M320 Silver,Southridge Video,VCD & DVD,TV and Video,52,6188.00,3342.56,0.540168
2016,531,WWI LCD22W M2003 White,Wide World Importers,Monitors,Computers,9,6111.00,4086.27,0.668674
2016,1466,Contoso Pen Touch Screen Phones M320 Black,Contoso,Touch Screen Phones,Cell phones,21,6090.00,3289.44,0.540137
2016,462,Proseware LCD24W X300 Black,Proseware,Monitors,Computers,7,6083.00,4067.56,0.668676
2016,1412,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Touch Screen Phones,Cell phones,21,6069.00,3278.10,0.540138
2016,1486,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Smart phones & PDAs,Cell phones,21,6048.00,3266.76,0.540138
2016,1162,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,Fabrikam,Camcorders,Cameras and camcorders,7,6020.00,3251.64,0.540139
2016,1432,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Touch Screen Phones,Cell phones,20,6000.00,3240.80,0.540133
2016,1192,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey,Fabrikam,Camcorders,Cameras and camcorders,10,6000.00,3240.80,0.540133
2016,1225,"Fabrikam Trendsetter 1/2"" 3mm X300 Orange",Fabrikam,Camcorders,Cameras and camcorders,6,6000.00,4012.08,0.668680
2016,113,WWI Wireless Transmitter and Bluetooth Headphones X250 White,Wide World Importers,Bluetooth Headphones,Audio,24,5999.76,4011.84,0.668666
2016,460,WWI Desktop PC1.80 E1802 White,Wide World Importers,Desktops,Computers,20,5998.00,2940.00,0.490163
2016,566,Proseware Projector 720p DLP56 Silver,Proseware,Projectors & Screens,Computers,6,5994.00,3237.60,0.540140
2016,309,SV Car Video LCD7W M7081 Silver,Southridge Video,Car Video,TV and Video,12,5988.00,3234.36,0.540140
2016,1163,Fabrikam Business Videographer 2/3'' 17mm M280 Black,Fabrikam,Camcorders,Cameras and camcorders,7,5950.00,3213.84,0.540141
2016,1648,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Movie DVD,"Music, Movies and Audio Books",54,5939.46,2911.14,0.490135
2016,1058,A. Datum SLR Camera M138 Silver Grey,A. Datum,Digital SLR Cameras,Cameras and camcorders,19,5928.00,3201.88,0.540128
2016,2099,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Water Heaters,Home Appliances,23,5922.50,2903.06,0.490174
2016,1646,Contoso DVD 9-Inch Player Portable M300 Black,Contoso,Movie DVD,"Music, Movies and Audio Books",37,5919.63,3197.54,0.540158
2016,1411,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Touch Screen Phones,Cell phones,22,5896.00,3184.72,0.540149
2016,1069,"A. Datum SLR Camera 35"" X358 Blue",A. Datum,Digital SLR Cameras,Cameras and camcorders,10,5880.00,3931.80,0.668673
2016,1053,"A. Datum SLR Camera 35"" X358 Grey",A. Datum,Digital SLR Cameras,Cameras and camcorders,10,5880.00,3931.80,0.668673
2016,122,"Adventure Works 19"" Portable LCD HDTV M110 Silver",Adventure Works,Televisions,TV and Video,21,5879.79,3175.83,0.540126
2016,1138,Fabrikam SLR Camera M150 Orange,Fabrikam,Digital SLR Cameras,Cameras and camcorders,15,5878.50,3175.20,0.540137
2016,1084,Contoso SLR Camera X143 Grey,Contoso,Digital SLR Cameras,Cameras and camcorders,9,5814.00,3887.73,0.668684
2016,1438,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Touch Screen Phones,Cell phones,20,5800.00,3132.80,0.540137
2016,1199,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey,Fabrikam,Camcorders,Cameras and camcorders,14,5740.00,2813.58,0.490170
2016,46,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,Recording Pen,Audio,38,5698.10,2793.00,0.490163
2016,1624,Contoso DVD Recorder L220 White,Contoso,Movie DVD,"Music, Movies and Audio Books",26,5694.00,3807.44,0.668675
2016,1094,Contoso SLR Camera M144 Gold,Contoso,Digital SLR Cameras,Cameras and camcorders,17,5644.00,3048.44,0.540120
2016,1525,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,Smart phones & PDAs,Cell phones,14,5628.00,3763.34,0.668681
2016,979,A. Datum Consumer Digital Camera E100 Pink,A. Datum,Digital Cameras,Cameras and camcorders,20,5620.00,2754.80,0.490177
2016,57,WWI 1GB Digital Voice Recorder Pen E100 Black,Wide World Importers,Recording Pen,Audio,36,5616.00,2752.92,0.490192
2016,129,"Adventure Works 20"" Analog CRT TV E45 Silver",Adventure Works,Televisions,TV and Video,28,5600.00,2744.84,0.490150
2016,123,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Televisions,TV and Video,20,5599.80,3024.60,0.540126
2016,233,Litware Home Theater System 5.1 Channel M512 Brown,Litware,Home Theater System,TV and Video,8,5592.00,3020.48,0.540143
2016,109,WWI Stereo Bluetooth Headphones New Generation M370 Orange,Wide World Importers,Bluetooth Headphones,Audio,42,5585.58,3016.86,0.540115
2016,505,Adventure Works LCD22 M200 White,Adventure Works,Monitors,Computers,9,5571.00,3725.19,0.668675
2016,236,Litware Home Theater System 7.1 Channel X711 Brown,Litware,Home Theater System,TV and Video,5,5545.00,3707.85,0.668683
2016,395,WWI Laptop8.9 E0089 Black,Wide World Importers,Laptops,Computers,17,5542.00,2716.60,0.490184
2016,441,WWI Desktop PC1.80 E1800 Brown,Wide World Importers,Desktops,Computers,24,5517.60,2704.56,0.490169
2016,292,SV Car Video LCD7W M7080 Black,Southridge Video,Car Video,TV and Video,11,5500.00,2970.77,0.540140
2016,139,"Adventure Works 32"" LCD HDTV M130 White",Adventure Works,Televisions,TV and Video,11,5499.89,2970.66,0.540130
2016,1579,SV DVD Recorder L220 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",25,5475.00,3661.00,0.668675
2016,1854,NT Washer & Dryer 24in M2400 Silver,Northwind Traders,Washers & Dryers,Home Appliances,3,5456.70,2947.35,0.540134
2016,1869,Contoso Washer & Dryer 24in M240 White,Contoso,Washers & Dryers,Home Appliances,3,5454.00,2945.91,0.540137
2016,1130,Fabrikam SLR Camera M149 Pink,Fabrikam,Digital SLR Cameras,Cameras and camcorders,17,5423.00,2929.10,0.540125
2016,1965,Litware Refrigerator 9.7CuFt M560 Blue,Litware,Refrigerators,Home Appliances,11,5423.00,2929.19,0.540141
2016,90,NT Wireless Transmitter and Bluetooth Headphones M150 Silver,Northwind Traders,Bluetooth Headphones,Audio,36,5399.64,3610.80,0.668711
2016,435,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,Desktops,Computers,20,5399.00,2646.40,0.490164
2016,28,Contoso 16GB Mp5 Player M1600 Red,Contoso,MP4&MP3,Audio,27,5397.30,2915.19,0.540120
2016,407,Proseware Laptop16 M610 Black,Proseware,Laptops,Computers,9,5391.00,2911.86,0.540133
2016,365,Adventure Works Laptop16 M1600 Black,Adventure Works,Laptops,Computers,9,5391.00,2911.86,0.540133
2016,1295,Contoso Telephoto Conversion Lens X400 Black,Contoso,Cameras & Camcorders Accessories,Cameras and camcorders,9,5355.00,3580.74,0.668672
2016,1184,Fabrikam Business Videographer 1'' 25mm M600 White,Fabrikam,Camcorders,Cameras and camcorders,6,5340.00,2884.32,0.540134
2016,268,Contoso Home Theater System 7.1 Channel M1700 White,Contoso,Home Theater System,TV and Video,6,5334.00,3566.76,0.668683
2016,2007,Fabrikam Microwave 1.5CuFt X1100 Black,Fabrikam,Microwaves,Home Appliances,8,5327.52,3562.40,0.668678
2016,2055,Contoso Microwave 1.5CuFt X0110 White,Contoso,Microwaves,Home Appliances,8,5327.52,3562.40,0.668678
2016,2061,Contoso Microwave 1.5CuFt X0110 Silver,Contoso,Microwaves,Home Appliances,8,5327.52,3562.40,0.668678
2016,1913,Fabrikam Refrigerator 3.2CuFt E1600 Silver,Fabrikam,Refrigerators,Home Appliances,19,5319.81,2607.56,0.490160
